imp_date,requestid,label,prob,keyword,rank,textlen,text,biaozhu,contextid,servicecode,responsetype,reqtype,status,describ,startstamp,kdkeyword,kdanswer,ms,kdprob,errorcode,kdresponsetype,createtime,updatetime,data_date,
20190221,aQ05F19022118463154713145821550746017994,TA1,-1,"\b.{0,1}对呀",10,22,嗯，对呀，我现在手机没电了，如何消费，打了降百分之二。,1,aQ05F1902211846315471314582,3910,0,0,A,,1550746017994,(null),(null),3,-1,0,[B@1a95f6f0,2/21/19 18:46,2/21/19 18:46,20190221,
20190221,c824119022118455256413145131550746024096,,-1,,-1,5,嗯，应该的哦。,5,c82411902211845525641314513,3910,0,0,A,,1550746024096,(null),(null),3,-1,0,[B@6168fe6b,2/21/19 18:47,2/21/19 18:47,20190221,
20190221,c824119022118455256413145131550746024102,,-1,,-1,4,，应该的哦。,5,c82411902211845525641314513,3910,0,0,A,,1550746024102,(null),(null),3,-1,0,[B@6b7be273,2/21/19 18:47,2/21/19 18:47,20190221,
20190221,2F20919022118480251513147671550746122922,TA1,-1,什么情况,6,8,是的，什么情况你说。,1,2F2091902211848025151314767,3910,0,0,A,,1550746122922,(null),(null),3,-1,0,[B@5e6cbb9a,2/21/19 18:48,2/21/19 18:48,20190221,
20190221,52A1819022118482328213148151550746137486,TF2,-1,"\b.{0,1}不是.{0,1}\b",3,3,是不是。,2,52A181902211848232821314815,3910,0,0,F,,1550746137486,(null),(null),3,-1,0,[B@15a5011e,2/21/19 18:48,2/21/19 18:48,20190221,
20190221,Rb71f19022118483206913147951550746139265,,-1,,-1,2,什么。,5,Rb71f1902211848320691314795,3910,0,0,A,,1550746139265,(null),(null),3,-1,0,[B@217911a3,2/21/19 18:48,2/21/19 18:48,20190221,
20190221,RU81U19022118481807913147321550746150696,TA3,-1,不用,4,6,不用的，不用的。,3,RU81U1902211848180791314732,3910,0,0,A,,1550746150696,(null),(null),3,-1,0,[B@3cc01cde,2/21/19 18:49,2/21/19 18:49,20190221,
20190221,7A3j019022118484184213148121550746158569,TF3,-1,"不.{0,1}需要",4,10,嗯，这个不需要啊，谢谢啊。,3,7A3j01902211848418421314812,3910,0,0,F,,1550746158569,(null),(null),3,-1,0,[B@30cd2c0d,2/21/19 18:49,2/21/19 18:49,20190221,
20190221,Tz84M19022118491639313148521550746189790,TA1,-1,怎么了,7,5,对呀，怎么了？。,1,Tz84M1902211849163931314852,3910,0,0,A,,1550746189790,(null),(null),3,-1,0,[B@35d4c4cf,2/21/19 18:49,2/21/19 18:49,20190221,
20190221,2A06019022118495141113148551550746220112,,-1,,-1,2,什么。,5,2A0601902211849514111314855,3910,0,0,A,,1550746220112,(null),(null),3,-1,0,[B@f6dd2b9,2/21/19 18:50,2/21/19 18:50,20190221,
20190221,iPu7N19022118501424513148821550746244124,TA1,-1,"\b.{0,1}对",7,1,对。,1,iPu7N1902211850142451314882,3910,0,0,A,,1550746244124,(null),(null),3,-1,0,[B@6a83f641,2/21/19 18:50,2/21/19 18:50,20190221,
20190221,17Jh519022118511703713149491550746304315,TA1,-1,\b嗯\b,1,1,嗯。,1,17Jh51902211851170371314949,3910,0,0,A,,1550746304315,(null),(null),3,-1,0,[B@79e2a562,2/21/19 18:51,2/21/19 18:51,20190221,
20190221,7q53Q19022118513439713150031550746323091,TA1,-1,啊是,7,4,啊，是的呀。,1,7q53Q1902211851343971315003,3910,0,0,A,,1550746323091,(null),(null),3,-1,0,[B@18fb48fd,2/21/19 18:52,2/21/19 18:52,20190221,
20190221,j5t3w19022118514870613149521550746355007,TA2,-1,"没.{0,1}注册",3,5,没有注册啊。,2,j5t3w1902211851487061314952,3910,0,0,A,,1550746355007,(null),(null),3,-1,0,[B@13cc5ebd,2/21/19 18:52,2/21/19 18:52,20190221,
20190221,3Q68519022118523129613058701550746384770,TA2,-1,打错,3,3,打错了。,2,3Q6851902211852312961305870,3910,0,0,A,,1550746384770,(null),(null),3,-1,0,[B@6608837b,2/21/19 18:53,2/21/19 18:53,20190221,
20190221,u590819022118523211713050781550746405785,TA3,-1,"不用.{0,1}不用",4,7,哦，不用了，不用了。,3,u59081902211852321171305078,3910,0,0,A,,1550746405785,(null),(null),3,-1,0,[B@399b6864,2/21/19 18:53,2/21/19 18:53,20190221,
20190221,n833t19022118530228413055041550746415509,TA1,-1,是啊,7,2,是啊。,1,n833t1902211853022841305504,3910,0,0,A,,1550746415509,(null),(null),3,-1,0,[B@1baa3777,2/21/19 18:53,2/21/19 18:53,20190221,
20190221,82m4D19022118532821813046431550746431054,TA1,-1,"\b.{0,1}对",7,1,对。,1,82m4D1902211853282181304643,3910,0,0,A,,1550746431054,(null),(null),3,-1,0,[B@7ef989f4,2/21/19 18:53,2/21/19 18:53,20190221,
20190221,g83zz19022118542667613050141550746501285,TA4,-1,开会,5,8,啊，我在开会很吵啊。,4,g83zz1902211854266761305014,3910,0,0,A,,1550746501285,(null),(null),3,-1,0,[B@290e7088,2/21/19 18:55,2/21/19 18:55,20190221,
20190221,7lk4U19022118550477113052101550746535974,TA1,-1,哦对,7,3,哦对呀。,1,7lk4U1902211855047711305210,3910,0,0,A,,1550746535974,(null),(null),3,-1,0,[B@4bb4e585,2/21/19 18:55,2/21/19 18:55,20190221,
20190221,A052219022118554905313048561550746575801,TA1,-1,"\b.{0,1}嗯嗯",10,9,嗯嗯，什么你是哪里的。,1,A05221902211855490531304856,3910,0,0,A,,1550746575801,哪里的,Tkd1,3,-1,0,[B@16f720b,2/21/19 18:56,2/21/19 18:56,20190221,
20190221,a11t919022118554094213049051550746580082,,-1,,-1,1,啊。,5,a11t91902211855409421304905,3910,0,0,A,,1550746580082,(null),(null),3,-1,0,[B@33ebfdfb,2/21/19 18:56,2/21/19 18:56,20190221,
20190221,a11t919022118554094213049051550746585186,TF1,-1,嗯对,7,3,嗯对啊。,1,a11t91902211855409421304905,3910,0,0,F,,1550746585186,(null),(null),3,-1,0,[B@693b513e,2/21/19 18:56,2/21/19 18:56,20190221,
20190221,hz38619022118561893113048321550746601892,,-1,,-1,5,什么老师啊。,6,hz3861902211856189311304832,3910,0,0,A,,1550746601892,(null),(null),3,-1,0,[B@54f1951,2/21/19 18:56,2/21/19 18:56,20190221,
20190221,hz38619022118561893113048321550746604512,,-1,,-1,4,什么老师？。,6,hz3861902211856189311304832,3910,0,0,F,,1550746604512,(null),(null),3,-1,0,[B@7f4accd9,2/21/19 18:56,2/21/19 18:56,20190221,
20190221,kU95819022118561150213052641550746619861,,-1,,-1,3,哪一个。,6,kU9581902211856115021305264,3910,0,0,F,,1550746619861,(null),(null),3,-1,0,[B@2023e305,2/21/19 18:56,2/21/19 18:56,20190221,
20190221,p36d519022118561272113048351550746623516,TA1,-1,对啊,7,2,对啊。,1,p36d51902211856127211304835,3910,0,0,A,,1550746623516,(null),(null),3,-1,0,[B@5ddbf3c1,2/21/19 18:57,2/21/19 18:57,20190221,
20190221,94W1l19022118585390413044161550746761780,,-1,,-1,8,什么您，您是哪里啊。,6,94W1l1902211858539041304416,3910,0,0,A,,1550746761780,哪里啊,Tkd1,3,-1,0,[B@745ed0a7,2/21/19 18:59,2/21/19 18:59,20190221,
20190221,oe33319022118583501413070391550746777759,,-1,,-1,8,现在开的有一个啦。,5,oe3331902211858350141307039,3910,0,0,A,,1550746777759,(null),(null),3,-1,0,[B@4dac3054,2/21/19 18:59,2/21/19 18:59,20190221,
20190221,oe33319022118583501413070391550746783113,,-1,,-1,2,哎呀。,5,oe3331902211858350141307039,3910,0,0,F,,1550746783113,(null),(null),3,-1,0,[B@4f750aae,2/21/19 18:59,2/21/19 18:59,20190221,
20190221,Z195119022119002014013087871550746845215,TA2,-1,"你.{0,4}搞错",3,14,我已经取消了，谢谢你啊，我搞错了。,2,Z19511902211900201401308787,3910,0,0,A,,1550746845215,(null),(null),3,-1,0,[B@571f9ffe,2/21/19 19:00,2/21/19 19:00,20190221,
20190221,gfY9B19022119002080813080051550746851919,TA3,-1,"需要.{0,4}谢谢",4,6,啊，不需要谢谢。,3,gfY9B1902211900208081308005,3910,0,0,A,,1550746851919,(null),(null),3,-1,0,[B@7b1d2bd9,2/21/19 19:00,2/21/19 19:00,20190221,
20190221,B695j19022119004974713042101550746900988,TA4,-1,有点忙,5,15,好的，我现在有点忙，晚点联系哦拜拜。,4,B695j1902211900497471304210,3910,0,0,A,,1550746900988,(null),(null),3,-1,0,[B@660da9b,2/21/19 19:01,2/21/19 19:01,20190221,
20190221,L0m1h19022119014917913060081550746940430,,-1,,-1,9,，我好像没有投简历吧。,5,L0m1h1902211901491791306008,3910,0,0,A,,1550746940430,(null),(null),3,-1,0,[B@3ffae059,2/21/19 19:02,2/21/19 19:02,20190221,
20190221,H33PZ19022119020633913077711550746969568,TA2,-1,不是我搞,3,5,不是我搞得。,2,H33PZ1902211902063391307771,3910,0,0,A,,1550746969568,(null),(null),3,-1,0,[B@709cd0c6,2/21/19 19:02,2/21/19 19:02,20190221,
20190221,J3dJ419022119022130313056081550746977456,,-1,,-1,14,啊，你那个是什么，什么，什么网站呀。,6,J3dJ41902211902213031305608,3910,0,0,A,,1550746977456,什么网,Tkd1,3,-1,0,[B@70a8784c,2/21/19 19:02,2/21/19 19:02,20190221,
20190221,R775019022119023220913039971550746995072,TF2,-1,"\b不是.{0,1}\b",3,2,不是。,2,R77501902211902322091303997,3910,0,0,F,,1550746995072,(null),(null),3,-1,0,[B@4a1f5cd3,2/21/19 19:03,2/21/19 19:03,20190221,
20190221,582OZ19022119033850413062751550747047350,TA1,-1,怎么了,6,7,嗯嗯对啊，怎么了。,1,582OZ1902211903385041306275,3910,0,0,A,,1550747047350,(null),(null),3,-1,0,[B@1d25ee2c,2/21/19 19:04,2/21/19 19:04,20190221,
20190221,68bJh19022119034372613090581550747054226,TA2,-1,不是不是,3,5,嗯，不是不是。,2,68bJh1902211903437261309058,3910,0,0,A,,1550747054226,(null),(null),3,-1,0,[B@24e5d23e,2/21/19 19:04,2/21/19 19:04,20190221,
20190221,6XCeG19022119033832213071981550747065047,TA1,-1,啊对,7,6,啊，对啊，没错啊。,1,6XCeG1902211903383221307198,3910,0,0,A,,1550747065047,(null),(null),3,-1,0,[B@6ce6d454,2/21/19 19:04,2/21/19 19:04,20190221,
20190221,G1F4J19022119035477113088911550747076281,TA1,-1,是啊,7,5,是啊，什么说。,1,G1F4J1902211903547711308891,3910,0,0,A,,1550747076281,(null),(null),3,-1,0,[B@5caff4df,2/21/19 19:04,2/21/19 19:04,20190221,
20190221,2a92719022119042738413065051550747099706,TA1,-1,单身,6,26,哦，我那天是注册了，但是我看他那个要交什么费，我就又没有了。。,1,2a9271902211904273841306505,3910,0,0,A,,1550747099706,(null),(null),3,-1,0,[B@6e4925e8,2/21/19 19:04,2/21/19 19:04,20190221,
20190221,9846s19022119042860013062771550747104280,TA2,-1,"我.{0,6}没.{0,4}注册",3,29,啊，对，嗯不好意思，不用了我我我，当时就啊，就没再注册一下，不用了，谢谢。,3,9846s1902211904286001306277,3910,0,0,A,,1550747104280,(null),(null),3,-1,0,[B@64b76e3d,2/21/19 19:05,2/21/19 19:05,20190221,
20190221,7af2N19022119043318713062151550747109488,TA4,-1,在忙,5,10,哦，我现在在忙哈再见啊。,4,7af2N1902211904331871306215,3910,0,0,A,,1550747109488,(null),(null),3,-1,0,[B@3e29528b,2/21/19 19:05,2/21/19 19:05,20190221,
20190221,ZFDaz19022119050184413051301550747127261,TA1,-1,是啊,7,2,是啊。,1,ZFDaz1902211905018441305130,3910,0,0,A,,1550747127261,(null),(null),3,-1,0,[B@65db1753,2/21/19 19:05,2/21/19 19:05,20190221,
20190221,f0p7t19022119052633213089381550747164961,,-1,,-1,5,啊，这样是对。,5,f0p7t1902211905263321308938,3910,0,0,A,,1550747164961,(null),(null),3,-1,0,[B@3e7d94cc,2/21/19 19:06,2/21/19 19:06,20190221,
20190221,4Vo1819022119053888213067641550747175853,,-1,,-1,7,嗯，你这边说什么？。,6,4Vo181902211905388821306764,3910,0,0,A,,1550747175853,(null),(null),3,-1,0,[B@7d4f826,2/21/19 19:06,2/21/19 19:06,20190221,
20190221,We25419022119052769313100811550747176113,TA2,-1,"不是.{0,4}不是",3,14,哦哦哦那嗯，啊，不是不是搞错了，哈。,2,We2541902211905276931310081,3910,0,0,A,,1550747176113,(null),(null),3,-1,0,[B@53c22fc2,2/21/19 19:06,2/21/19 19:06,20190221,
20190221,7I9t719022119055373513045671550747179630,TA1,-1,"\b.{0,1}对",7,1,对。,1,7I9t71902211905537351304567,3910,0,0,A,,1550747179630,(null),(null),3,-1,0,[B@5b05fff0,2/21/19 19:06,2/21/19 19:06,20190221,
20190221,4Vo1819022119053888213067641550747180599,TF1,-1,啊对,7,3,啊对啊。,1,4Vo181902211905388821306764,3910,0,0,F,,1550747180599,(null),(null),3,-1,0,[B@7bb0397e,2/21/19 19:06,2/21/19 19:06,20190221,
20190221,2kI0919022119060624613093811550747198519,TA2,-1,"\b不是.{0,1}\b",3,2,不是。,2,2kI091902211906062461309381,3910,0,0,A,,1550747198519,(null),(null),3,-1,0,[B@22a4e343,2/21/19 19:06,2/21/19 19:06,20190221,
20190221,wx0o319022119062571313088041550747219598,TA1,-1,\b嗯嗯\b,1,2,嗯嗯。,1,wx0o31902211906257131308804,3910,0,0,A,,1550747219598,(null),(null),3,-1,0,[B@605a64ea,2/21/19 19:06,2/21/19 19:06,20190221,
20190221,7B15D19022119063254913058351550747221516,TA1,-1,对单身,6,9,啊对，但是我来广东了。,1,7B15D1902211906325491305835,3910,0,0,A,,1550747221516,(null),(null),3,-1,0,[B@1454ed6e,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,oY9Hr19022119062554413082881550747222947,,-1,,-1,2,什么。,5,oY9Hr1902211906255441308288,3910,0,0,A,,1550747222947,(null),(null),3,-1,0,[B@6ed54d53,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,oY9Hr19022119062554413082881550747227989,,-1,,-1,1,啊。,5,oY9Hr1902211906255441308288,3910,0,0,F,,1550747227989,(null),(null),3,-1,0,[B@6b6e0531,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,l8i8o19022119070280213094391550747250262,TA2,-1,"没有.{0,6}女朋友",3,11,好，没有跟他那个女朋友啊。,5,l8i8o1902211907028021309439,3910,0,0,A,,1550747250262,(null),(null),3,-1,0,[B@6bacf865,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,0D50M19022119064080713109581550747257570,,-1,,-1,5,我不等你了。。,5,0D50M1902211906408071310958,3910,0,0,F,,1550747257570,(null),(null),3,-1,0,[B@2fd78f96,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,U4a7m19022119070721113087991550747263690,TA1,-1,对啊,7,6,对啊，最担心的。,1,U4a7m1902211907072111308799,3910,0,0,A,,1550747263690,(null),(null),3,-1,0,[B@348b40d0,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,04M3K19022119071465013074211550747265753,TA2,-1,\b没有\b,3,2,没有。,2,04M3K1902211907146501307421,3910,0,0,A,,1550747265753,(null),(null),3,-1,0,[B@6efdbb92,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,82T3Q19022119071587013091431550747267007,,-1,,-1,1,喂。,5,82T3Q1902211907158701309143,3910,0,0,A,,1550747267007,(null),(null),3,-1,0,[B@621e19f8,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,82T3Q19022119071587013091431550747271455,,-1,,-1,9,干嘛呢，怎么什么网站？。,6,82T3Q1902211907158701309143,3910,0,0,F,,1550747271455,什么网,Tkd1,3,-1,0,[B@71268112,2/21/19 19:07,2/21/19 19:07,20190221,
20190221,Q4I8419022119073787213089001550747287562,TA3,-1,"不用.{0,1}不用",4,9,哦，不用了，不用了，不用。,3,Q4I841902211907378721308900,3910,0,0,A,,1550747287562,(null),(null),3,-1,0,[B@1ce7cb67,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,F0c4V19022119074989913086101550747310421,TA3,-1,取消,7,7,哦，我现在取消嘞。,3,F0c4V1902211907498991308610,3910,0,0,A,,1550747310421,(null),(null),3,-1,0,[B@ea4d0da,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,3oJ3119022119075578613050811550747312221,,-1,,-1,8,什么什么玩意儿啊。,6,3oJ311902211907557861305081,3910,0,0,A,,1550747312221,什么玩意,Tkd1,3,-1,0,[B@4b4fee0d,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,84IL019022119075149213086041550747314982,,-1,,-1,5,啊，我知道了。,5,84IL01902211907514921308604,3910,0,0,A,,1550747314982,(null),(null),3,-1,0,[B@7aaa41a0,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,xL12419022119080319313090521550747317647,,-1,,-1,4,你是哪的？。,6,xL1241902211908031931309052,3910,0,0,A,,1550747317647,你是哪的,Tkd1,3,-1,0,[B@58b40161,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,3oJ3119022119075578613050811550747318962,,-1,,-1,9,我知道你是什么网啊。,6,3oJ311902211907557861305081,3910,0,0,F,,1550747318962,什么网,Tkd1,3,-1,0,[B@70be38ad,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,84IL019022119075149213086041550747320646,TF2,-1,不是啊,3,3,不是啊。,2,84IL01902211907514921308604,3910,0,0,F,,1550747320646,(null),(null),3,-1,0,[B@44359f31,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,3oJ3119022119075578613050811550747329091,TF3,-1,拜拜,8,4,哦哦拜拜。,3,3oJ311902211907557861305081,3910,0,0,F,,1550747329091,(null),(null),3,-1,0,[B@1507e3db,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,36A1h19022119075130813078321550747331723,,-1,,-1,9,或者注册码，没注册吧。,5,36A1h1902211907513081307832,3910,0,0,A,,1550747331723,(null),(null),3,-1,0,[B@7d233a5d,2/21/19 19:08,2/21/19 19:08,20190221,
20190221,46nbj19022119083659313091511550747340242,TA1,-1,\b嗯\b,1,1,嗯。,1,46nbj1902211908365931309151,3910,0,0,A,,1550747340242,(null),(null),3,-1,0,[B@42acd46e,2/21/19 19:09,2/21/19 19:09,20190221,
20190221,935p219022119090541213105681550747388244,,-1,,-1,1,啊。,5,935p21902211909054121310568,3910,0,0,F,,1550747388244,(null),(null),3,-1,0,[B@124d43ff,2/21/19 19:09,2/21/19 19:09,20190221,
20190221,O375619022119094981313079301550747425961,TF1,-1,"\b.{0,1}对",7,1,对。,1,O37561902211909498131307930,3910,0,0,F,,1550747425961,(null),(null),3,-1,0,[B@5273d738,2/21/19 19:10,2/21/19 19:10,20190221,
20190221,0A7iF19022119102228213074331550747460118,TA1,-1,怎么了,6,7,哦，这样啊，怎么了。,1,0A7iF1902211910222821307433,3910,0,0,A,,1550747460118,(null),(null),3,-1,0,[B@19f6e590,2/21/19 19:10,2/21/19 19:10,20190221,
20190221,fL34219022119100392113102371550747463853,TA1,-1,"\b.{0,4}是的",10,12,嗯，是的，我有仇东西，不知道，哎。,1,fL3421902211910039211310237,3910,0,0,A,,1550747463853,(null),(null),3,-1,0,[B@615c0fea,2/21/19 19:11,2/21/19 19:11,20190221,
20190221,49aJn19022119103341013071051550747485397,,-1,,-1,6,我说，你是谁呀。,6,49aJn1902211910334101307105,3910,0,0,A,,1550747485397,你是谁,Tkd1,3,-1,0,[B@54206042,2/21/19 19:11,2/21/19 19:11,20190221,
20190221,63s0219022119110178513043091550747501991,TF1,-1,对啊,7,2,对啊。,1,63s021902211911017851304309,3910,0,0,F,,1550747501991,(null),(null),3,-1,0,[B@36521b18,2/21/19 19:11,2/21/19 19:11,20190221,
20190221,1C1V619022119105643713069131550747505245,TA1,-1,是啊\b,10,13,哦，哪个资料啊哦，那个是啊，是啊,1,1C1V61902211910564371306913,3910,0,0,A,,1550747505245,(null),(null),3,-1,0,[B@37706167,2/21/19 19:11,2/21/19 19:11,20190221,
20190221,G890019022119105523613069651550747508786,,-1,,-1,17,啊，没事没事，那个你怎么会有我的电话呢？。,5,G89001902211910552361306965,3910,0,0,A,,1550747508786,(null),(null),3,-1,0,[B@600535bb,2/21/19 19:11,2/21/19 19:11,20190221,
20190221,03u4619022119111245113066311550747509795,,-1,,-1,7,怎么，那就知道的。,5,03u461902211911124511306631,3910,0,0,A,,1550747509795,(null),(null),3,-1,0,[B@4d315fad,2/21/19 19:11,2/21/19 19:11,20190221,
20190221,G890019022119105523613069651550747514775,,-1,,-1,1,啊。,5,G89001902211910552361306965,3910,0,0,F,,1550747514775,(null),(null),3,-1,0,[B@6b1d17c8,2/21/19 19:11,2/21/19 19:11,20190221,
20190221,Nd19n19022119113622313060501550747531720,,-1,,-1,1,喂。,5,Nd19n1902211911362231306050,3910,0,0,A,,1550747531720,(null),(null),3,-1,0,[B@5fd23895,2/21/19 19:12,2/21/19 19:12,20190221,
20190221,e5T6119022119115105713085741550747536217,TA3,-1,不需要,4,6,暂时还不需要。,3,e5T611902211911510571308574,3910,0,0,A,,1550747536217,(null),(null),3,-1,0,[B@16336639,2/21/19 19:12,2/21/19 19:12,20190221,
20190221,fX0aD19022119124628213078851550747601006,TA1,-1,对啊,7,2,对啊。,1,fX0aD1902211912462821307885,3910,0,0,A,,1550747601006,(null),(null),3,-1,0,[B@1cc0ed9b,2/21/19 19:13,2/21/19 19:13,20190221,
20190221,48U5719022119124767113066251550747601118,TA2,-1,"已.{0,1}找到",3,19,好了，不用了，不用了，谢谢啊，我已经找到了，谢谢。,2,48U571902211912476711306625,3910,0,0,A,,1550747601118,(null),(null),3,-1,0,[B@11cf4294,2/21/19 19:13,2/21/19 19:13,20190221,
20190221,NF7z919022119124270013089431550747603633,TA1,-1,"\b.{0,1}对",7,1,对。,1,NF7z91902211912427001308943,3910,0,0,A,,1550747603633,(null),(null),3,-1,0,[B@419246f,2/21/19 19:13,2/21/19 19:13,20190221,
20190221,9FK7019022119124783913078631550747618411,,-1,,-1,1,我。,5,9FK701902211912478391307863,3910,0,0,A,,1550747618411,(null),(null),3,-1,0,[B@151ebb28,2/21/19 19:13,2/21/19 19:13,20190221,
20190221,s36mR19022119130401513052241550747619011,TA2,-1,"小孩.{0,4}弄",3,11,哦哦，那这个是小孩乱弄的。,2,s36mR1902211913040151305224,3910,0,0,A,,1550747619011,(null),(null),3,-1,0,[B@ea93025,2/21/19 19:13,2/21/19 19:13,20190221,
20190221,G5y9C19022119131990213079821550747628419,,-1,,-1,9,你好，天猫过来干嘛啊。,5,G5y9C1902211913199021307982,3910,0,0,A,,1550747628419,(null),(null),3,-1,0,[B@28ee6216,2/21/19 19:13,2/21/19 19:13,20190221,
20190221,lfg9e19022119133717113094511550747643944,TA3,-1,"\b.{0,1}没有.{0,1}\b",8,4,哦，没有了。,2,lfg9e1902211913371711309451,3910,0,0,A,,1550747643944,(null),(null),3,-1,0,[B@fa662ec,2/21/19 19:14,2/21/19 19:14,20190221,
20190221,z513N19022119134538413063151550747667831,TA1,-1,\b是\b,1,1,是。,1,z513N1902211913453841306315,3910,0,0,A,,1550747667831,(null),(null),3,-1,0,[B@79f3be38,2/21/19 19:14,2/21/19 19:14,20190221,
20190221,hgsH419022119140127713093921550747681476,TA3,-1,"不.{0,1}需要",4,7,啊，不需要了，谢谢。,3,hgsH41902211914012771309392,3910,0,0,A,,1550747681476,(null),(null),3,-1,0,[B@7b66ad45,2/21/19 19:14,2/21/19 19:14,20190221,
20190221,2YN3n19022119135158013078511550747687521,,-1,,-1,3,哪里啊。,5,2YN3n1902211913515801307851,3910,0,0,A,,1550747687521,哪里啊,Tkd1,3,-1,0,[B@476b01c7,2/21/19 19:14,2/21/19 19:14,20190221,
20190221,Ks57h19022119142533513077961550747706259,TA1,-1,什么事,7,5,你什么事吗？。,1,Ks57h1902211914253351307796,3910,0,0,A,,1550747706259,(null),(null),3,-1,0,[B@7bbaa5a0,2/21/19 19:15,2/21/19 19:15,20190221,
20190221,ur74O19022119145463113077121550747733363,,-1,,-1,11,我不知道你刚才说什么啊。,6,ur74O1902211914546311307712,3910,0,0,A,,1550747733363,(null),(null),3,-1,0,[B@64c0e629,2/21/19 19:15,2/21/19 19:15,20190221,
20190221,r15Tb19022119151676413074401550747746475,TA4,-1,吃饭,5,3,哦吃饭。,4,r15Tb1902211915167641307440,3910,0,0,A,,1550747746475,(null),(null),3,-1,0,[B@47980d17,2/21/19 19:15,2/21/19 19:15,20190221,
20190221,32qQp19022119154200613073501550747772572,TA1,-1,怎么啦,7,5,怎么啦，是啊。,1,32qQp1902211915420061307350,3910,0,0,A,,1550747772572,(null),(null),3,-1,0,[B@33427979,2/21/19 19:16,2/21/19 19:16,20190221,
20190221,5cK8o19022119153498713073601550747776437,TA2,-1,打错,3,5,哦，你打错了。,2,5cK8o1902211915349871307360,3910,0,0,A,,1550747776437,(null),(null),3,-1,0,[B@1dfb5d14,2/21/19 19:16,2/21/19 19:16,20190221,
20190221,3h0N819022119160867013072011550747810898,TA1,-1,\b嗯嗯\b,1,2,嗯嗯。,1,3h0N81902211916086701307201,3910,0,0,A,,1550747810898,(null),(null),3,-1,0,[B@59b77ca8,2/21/19 19:16,2/21/19 19:16,20190221,
20190221,n5XoM19022119155717213076271550747831743,TF1,-1,\b哦哦\b,1,2,哦哦。,1,n5XoM1902211915571721307627,3910,0,0,F,,1550747831743,(null),(null),3,-1,0,[B@28b58bf6,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,113wh19022119164882613075751550747842130,,-1,,-1,3,什么呀。,5,113wh1902211916488261307575,3910,0,0,A,,1550747842130,(null),(null),3,-1,0,[B@23fa0970,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,5240W19022119163786213066381550747846159,TA1,-1,\b是\b,1,1,四。,1,5240W1902211916378621306638,3910,0,0,A,,1550747846159,(null),(null),3,-1,0,[B@436072e4,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,f94MK19022119170176713075521550747852177,TA1,-1,呃是,7,5,呃，是的，是的。,1,f94MK1902211917017671307552,3910,0,0,A,,1550747852177,(null),(null),3,-1,0,[B@470ebb45,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,113wh19022119164882613075751550747855858,,-1,,-1,8,你这是什么网站啊。,6,113wh1902211916488261307575,3910,0,0,F,,1550747855858,什么网,Tkd1,3,-1,0,[B@344c8b5d,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,0vWMa19022119170440713075471550747860169,TA1,-1,对啊,7,2,对啊。,1,0vWMa1902211917044071307547,3910,0,0,A,,1550747860169,(null),(null),3,-1,0,[B@268870f4,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,113wh19022119164882613075751550747866257,TF3,-1,不用,4,5,然后不用啊。,3,113wh1902211916488261307575,3910,0,0,F,,1550747866257,(null),(null),3,-1,0,[B@54598a92,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,6BA3l19022119172521213075181550747869038,,-1,,-1,5,什么东西啊？。,6,6BA3l1902211917252121307518,3910,0,0,A,,1550747869038,什么东西,Tkd1,3,-1,0,[B@49fe527,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,lA93f19022119171681613065391550747876133,,-1,,-1,11,哦哦哦，然后呢，你想说什么。,6,lA93f1902211917168161306539,3910,0,0,F,,1550747876133,(null),(null),3,-1,0,[B@79de4c74,2/21/19 19:17,2/21/19 19:17,20190221,
20190221,z521O19022119173251113074811550747894003,TA2,-1,"\b不是.{0,1}\b",3,2,不是。,2,z521O1902211917325111307481,3910,0,0,A,,1550747894003,(null),(null),3,-1,0,[B@526fbb7e,2/21/19 19:18,2/21/19 19:18,20190221,
20190221,tF8q019022119175857113070191550747919904,TA3,-1,不用,4,6,嗯，现在不用了。,3,tF8q01902211917585711307019,3910,0,0,A,,1550747919904,(null),(null),3,-1,0,[B@5959e0ab,2/21/19 19:18,2/21/19 19:18,20190221,
