,text,label
14083,没有我是单身,1
14084,现在埋怨单身呢我有女朋友啊,2
14085,啊知道不,5
14086,时间不够,5
14087,大很搞错了吧,2
14088,不是您是哪,5
14089,哦我现在啊,5
14090,嗯他说不用了,3
14091,那个那个资料,5
14092,再说了,4
14093,哦我搞错了嗯,2
14094,哦单身单身,1
14095,啊知道吗,5
14096,喂你好我现在没时间我今天找好了啊,4
14097,不是的少了,2
14098,剑姬结婚了,2
14099,不是你是哪呀,6
14100,在上班呢没空道吧回头再说,4
14101,嗯现在已经找到了不找了谢谢,2
14102,你这个换个时间打过来吧我在外面那么差,4
14103,现在那个不是,2
14104,单身呢干嘛呢,1
14105,对对对干嘛,1
14106,哦暂时不太方便哈我在上班哈,4
14107,呃呃不是了,2
14108,哪里呢,5
14109,啊谢谢你了哈我已经找到了哈谢谢,2
14110,哎那不用了,3
14111,对对对你等一下我那个你晚点打电话给我好吧现在有点事我以前是你们会员的现在重新办,4
14112,算了不用,3
14113,你能搞错吧啊,2
14114,不是不不不不,2
14115,是啊妈妈,1
14116,不单身了现在已经找到了,2
14117,我有了不用了,3
14118,不用了谢谢谢谢不用网络现在已经有了,2
14119,嗯嗯没我没有,2
14120,我还没注册,2
14121,哦我不需要的,3
14122,哎现在没时间,4
14123,您说咱回头再说吧,4
14124,啊对对对那个,1
14125,我中午来但你闹着玩的,3
14126,我不好意思哦,3
14127,就是打错了吧,2
14128,你现在忙着呢,4
14129,我没时间搞就写啊你找别人去好好好,4
14130,嗯已经找到女朋友,2
14131,嗯行不需要嗯,3
14132,我是离婚不久,1
14133,啊就是迷一的,1
14134,现在干啥呢,1
14135,等一下我现在在忙回头再聊吧,4
14136,哦现在不是了不选了,2
14137,啊是不是不是,2
14138,不行哦好,2
14139,哦那个没有了谢谢了,3
14140,我这样子我这边会开车到这门口所致的,4
14141,呃不是不好意思不需要谢谢啊,2
14142,注册那个,5
14143,吴女士我是,1
14144,呃我已经找到了,2
14145,我是就是是的,1
14146,啊这个这个不好意思啊我们我现在很忙不好意思啊,4
14147,单身女士本人,1
14148,现在没有精力弄这些事,3
14149,不是了好好吧谢谢啊,2
14150,不是不是上上,2
14151,我现在上班不方便接钱啊有空说吧啊,4
14152,现在还是怎么,1
14153,我是听不到啊,4
14154,我好像没有吧,2
14155,我现在还有点事回头跟你聊好吧,4
14156,是吧什么事,1
14157,哦那知道,5
14158,哦就不需要啊,3
14159,我那个不需要,3
14160,啊现在没有兴趣啊谢谢,3
14161,然后再送吧,4
14162,行不需要了我不需要了我这边有了,3
14163,就是嘛哎对,1
14164,就可以了对,1
14165,呃现在不用了,3
14166,不是知道了,2
14167,没有没打了,2
14168,打回资料,5
14169,搞错,2
14170,没有没有黎黎,2
14171,对我那个资料,1
14172,嗯那说弄错了,2
14173,删除老丁头了哈,3
14174,啊不是吧报一下谢谢,2
14175,不好意思不要,3
14176,这个不好意思见加油站右刚才说行吗,4
14177,您好我是上班不方便接电话就这样了拜拜,4
14178,呃对对对深圳没有时间,4
14179,你是搞错啦,2
14180,可能弄错了吧,2
14181,那不是了再见,2
14182,还是说是那个,1
14183,我有有老婆了,2
14184,南昌也不需要,3
14185,我说你可能打错了你电话,2
14186,不好意思了,3
14187,哦不不用了啊,3
14188,那个我是是的,1
14189,现在暂时在上班还不是特别方便,4
14190,有不用谢谢,3
14191,哦我不是不是,2
14192,我暂时没时间像这样子的但从我再联系你们好的谢谢啊,4
14193,嗯请问女士,5
14194,嗯我不是哈那,2
14195,喂不是嗯,2
14196,嗯不不注册了,3
14197,还没有呢现在,2
14198,好好好我我现在也没时间以后再说吧,4
14199,嗯我试试单身,1
14200,宅急单身急吧,1
14201,哦我是瞎写的,3
14202,对呀嗯什么事,1
14203,他不是了,2
14204,是单身,1
14205,哦我单身,1
14206,不是了找到了谢谢,2
14207,这个是不用了谢谢了哈,3
14208,啊那个不是啊,2
14209,烟草怎么啦,1
14210,不用写,3
14211,不是单身了哈,2
14212,嗯不是啊我已经找到了,2
14213,我现在没,5
14214,我没注册啊我上次注册玩了一下像我没用,3
14215,嗯是我试试,1
14216,哦不用了不是,2
14217,我是男呢,1
14218,对不是的,2
14219,现在结完婚了,2
14220,我现在在上班不方便接电话呢,4
14221,我在我在外面出差不方便啊拜拜,4
14222,啊没有注册谢谢,2
14223,呃不是不用嗯,2
14224,啊对对对我现在上班好吧不方便,4
14225,哦那个搞错了,2
14226,啊不用了挂了,3
14227,啊不需要啊,3
14228,没有没有哦,2
14229,对对对单身现在没时间跟你聊这单给你好吧现在上班,4
14230,现在不需要啊现在现在不需要谢谢啊,3
14231,你好暂时不需要不是了呗,3
14232,哦谢谢我已经找到了嗯,2
14233,哦没有明白没,6
14234,啊我我我现在这边不需要了已经找到了,2
14235,我小孩都有了你说担当吗,2
14236,啊是的单身我现在没有时间给你说说银行吧,4
14237,哦我已经找到了谢谢了啊,2
14238,我都没有没有,2
14239,我现在没我我,5
14240,我没有说是啊,2
14241,应该不是我注册的我电话号码才办的好谢谢,2
14242,你他那个,5
14243,我有女朋友了,2
14244,啊我现在就是不太方便就正在上班期间,4
14245,呃我现在睡觉,4
14246,哦等下我是吗,1
14247,没有好的,3
14248,啊是那个是吧,1
14249,没有不不对,3
14250,哦就是那个,1
14251,再说行,4
14252,我说我离异,1
14253,没有我离异吗,2
14254,我应该没有,2
14255,嗯我现在不方便说话晚点,4
14256,嗯不需要我是,3
14257,啊我我不是嘞,2
14258,不用打来了啊,3
14259,呃不是我弄的,2
14260,了解是不是单身不是单身,2
14261,哦哦那个嗯,5
14262,现在没空嘛哈,4
14263,嗯嗯嗯对咋啦,1
14264,我是男的,1
14265,嗯不是不是嗯,2
14266,不是的是吧,2
14267,小曼说讲课呀我现在在吃饭回头咱们再说啊,4
14268,不是你待会打,4
14269,哦不需要哎,3
14270,啊不是不是记错了吧我没有吧好好搞错了,2
14271,我是单身,1
14272,现在不是单,2
14273,嗯搞错了那个,2
14274,哦现在是离异,1
14275,我等我再说吧,4
14276,哦我现在说话不方便我我在上班能不能迟点,4
14277,我就是帮朋友看的不过现在他已经找到了不好意思啊,2
14278,嗯有对象了,2
14279,对单身我不懂,1
14280,呃不好意思这边已经找到了啊,2
14281,我这边我在外面呢听不清你讲话,4
14282,可是单身呀,1
14283,那那我现在对,1
14284,哦没有现在已经找好了,2
14285,那不用了谢谢,3
14286,不能加,5
14287,应该搞错了吧,2
14288,啊我现在没有时间啊回头再说在忙,4
14289,啊没有乱填的,3
14290,我今天上班不太方便,4
14291,哦没有找到了,2
14292,不需要了行吧,3
14293,啊现在吧是吧,1
14294,哦是没有吧,2
14295,嗯回头再跟你说我现在有事情啊好好嗯,4
14296,啊就是过资料,1
14297,我东西那麻烦,5
14298,对但我现在没在沈阳啊在外地,6
14299,啊那个对呀,1
14300,啊我是问他,1
14301,我现在在外面吃饭疼,4
14302,没有哦是的,2
14303,什么问题呀,1
14304,嗯啊意思,5
14305,那些不用了,3
14306,哦现在都已经找到了,2
14307,哦现在已经找到了,2
14308,他那个,5
14309,哦我没有过,2
14310,那哦哦哦啊,1
14311,稍等一下我现在忙着呢好吧,4
14312,是的是是单身的,1
14313,妈不用啊,3
14314,嗯我不用谢谢,3
14315,哦不需要哦好,3
14316,哦你还听不到,4
14317,不好意思我退完了吗好有了有了好好好好,2
14318,你好不好意思我现在要上班没时间了,4
14319,不是不不是了,2
14320,我知道谢谢,3
14321,啊对现在没有,5
14322,哦哦哦哦错了错了错了我没有过嗯,2
14323,嗯嗯有什么事,1
14324,哦现在在上班不方便好不好,4
14325,哦对你是哪里,1
14326,哦不是没事啊,2
14327,么我说资料啊,5
14328,那不用介绍,3
14329,我充了我打上身,5
14330,我跟她配合行不行,5
14331,嗯好好我那个,5
14332,现在我这边正在和那样子那一步再说吧哈,4
14333,不不是不是,2
14334,是是是我还以为是什么情况呢,1
14335,不是是是啊,2
14336,哦对我在外面吃饭呢,4
14337,嗯我有对象了,2
14338,那个他不是的,2
14339,那你怎么样呢,1
14340,我一直打错了,2
14341,靠不需要去,3
14342,嗯在就是了,1
14343,啊呃不是了,2
14344,哦是你好现在没时间,4
14345,单身啊,1
14346,什么是然后呢,1
14347,然后就走,5
14348,不不是那个,2
14349,我说不是,2
14350,哦哦那个,5
14351,我现在说话不方便在外面有点事才会,4
14352,哦没有吧,3
14353,我现在没没有用了谢谢啊,3
14354,不是幺单身啊,2
14355,不需要了好的,3
14356,哎已经找到了,2
14357,男士哦,5
14358,我正在开会哈钱就这样子,4
14359,啊是不是我现在上班不方便想以后在手机吗,4
14360,这周的说我在忙出去了,4
14361,在忙开会了哈,4
14362,我是咱,1
14363,不存在不行的,2
14364,哦不是啊嗯好,2
14365,哦不是了对,2
14366,啊找到了之后,2
14367,呃不是了啊,2
14368,今天我没时间,4
14369,没有没结婚呢,1
14370,账号不用了,3
14371,我真是单身啊,1
14372,珍爱网对呀,1
14373,不记得了谢谢,3
14374,我说我现在在外面忙不方便,4
14375,对单身啊,1
14376,没有啊是的,3
14377,是的单身我现在在上班所以不是很方便,4
14378,没有就没有啊,2
14379,我现在不太方便好吗那个回头再聊吧,4
14380,我没时间了解,4
14381,我现在离异,1
14382,最爱王哥的,5
14383,哦不行啊,2
14384,呃不是我是,2
14385,说显示,5
14386,呃不是呃我是,2
14387,昨天不需要,3
14388,我说是的那什么情况我你这我没弄过呀怎么会这样子,2
14389,好好再打错了啊行行,2
14390,我现在忙着呢回头说我上班着的不好意思啊,4
14391,哦哦哦现在不用不用,3
14392,放大,5
14393,我那个以前那了我都没弄过那个什么叫爱吗身份证,2
14394,没时间谢谢,4
14395,我把那个是这样子吧这个事回头再讲吧现在不方便好不好,4
14396,关闭它就是,5
14397,我说我单身,1
14398,嗯不是的耶,2
14399,那单身我,1
14400,诶不是的,2
14401,我我我注注册资料是给我指注册的,6
14402,去哪不能走的,5
14403,是啊我现在在开会有点不方便晚点再说吧哈,4
14404,不是我要那个,2
14405,还是的,1
14406,我不是你打错了,2
14407,啊对的意思,1
14408,嗯是深圳的,1
14409,哦哦哦哦不需要不需要,3
14410,啊现在我在外面控制在联系哈,4
14411,账户涨我现在忙回头回头再说吧我现在有涨有事情好吗,4
14412,那我现在有点不方便晚点再回你电话好吧,4
14413,你在找啊,5
14414,嗯我在谈恋爱,2
14415,我是张单身,1
14416,啊我在外面没空不好意思啊,4
14417,现在搞错了吗,2
14418,不用了不是,2
14419,不是的不是的不是已婚了啊,2
14420,是这样子我现在那还有事来,4
14421,单身是单身的,1
14422,我现在在开会好吧好好再见,4
14423,我还是单身,1
14424,我现在让你朋友了不好意思谢谢你哈,3
14425,我不是吧,2
14426,哎我是有熟人,2
14427,没有更加没发吧,5
14428,啊不需要嗯嗯,3
14429,不是这不是我那个那个是我朋友拿手机弄的我不是我我不单身和已婚了啊,2
14430,晚一点再说,4
14431,我不需要了,3
14432,是啊我就想咨询下单身我现在谈了一个,2
14433,在开会呢,4
14434,行吧那怎么样,1
14435,好里外的吗我是有淘宝下个给我瞎搞的,3
14436,嗯那不需要了,3
14437,我啊不是啊,2
14438,呃不需要现在,3
14439,嗯先不用先吧,3
14440,嗯现在单身大,1
14441,我那个回头再说行吗,4
14442,有女朋友介绍,2
14443,啊对可是我这会不太方便我再那个上班,4
14444,啊不需要休息,3
14445,哦对我不是啊,2
14446,我瞎注册的,3
14447,在睡觉谢谢啊,4
14448,嗯可以嗯是,1
14449,我怎么下线不干事的我早就结婚了咋就这样,2
14450,啊不是挂了,2
14451,我怎么不知道,5
14452,啊因为我现在出差在外面,4
14453,啊就是就是,1
14454,在那没时间回头再说吧,4
14455,不好意思不是不好意思那个朋友闹着玩的帮我删掉吧,3
14456,我说了不是了我还有一张呀干啥呀,2
14457,哦不是了哈,2
14458,验证码已付款不好意思,3
14459,啊不是我我上次就按按错了吧,2
14460,单身幺怎么了,1
14461,嗯不是的单身,2
14462,我现在以后没没没没时间好好,4
14463,可能你搞错了,2
14464,那你打错了不是,2
14465,哦跟现在忙着,4
14466,哦不行嗯拜拜,2
14467,我想那个,5
14468,不是了呀,2
14469,我现在在开车不方便接电话晚点哈,4
14470,啊没有了已经找到没有了,2
14471,哦那我没有,2
14472,就是呃什么算,1
14473,呃现在在在外面金贵,4
14474,哦哦哦哦那他登错掉了,5
14475,不是的哦,2
14476,哦不需要核对了哈谢谢,3
14477,需要不需要你打错电话了,2
14478,行到时候再说,4
14479,不需要我可能是他们小孩子入口的,3
14480,哦不是单身,2
14481,啊没事不用了,3
14482,那个啥了,5
14483,嗯不用不用吧,3
14484,哦不用了已经找到了谢谢啊,2
14485,那不是搞错啊,2
14486,啊你说什么事我现在外面呢我现在有点事情,4
14487,没有单身,2
14488,哦离异的,1
14489,那个弄的很大,5
14490,现在不需要这,3
14491,我正在上班我就没有时间先这样子好吗,4
14492,啊那个没有了,2
14493,听到听不到,6
14494,嗯注册着玩的,3
14495,没有没有做啊,2
14496,不是的呢,2
14497,啊不是的不嗯,2
14498,我不是的是的,2
14499,哎不不是呀然后我我之前不是让您帮我这个给注销了吗,3
14500,呃没改时间哈,4
14501,卖不是那转错了,5
14502,单身笑,1
14503,不是是离异,1
14504,哦嗯我这会不太方便,4
14505,哦不用了好像,3
14506,你现在是,5
14507,不是不是还要,2
14508,不好意思我是那个百度的开发人员我是跟你们连条才那个核对的那个才那个填那个资料啊,3
14509,我我没有哎,2
14510,没有好好那你现在有事,4
14511,哦不用了那个,3
14512,对呀我现在上班没有时间过不怎么方便,4
14513,我我现在不方便再回头再说吧好吗,4
14514,嗯没没不是,5
14515,你给我开会,4
14516,对啊单身我现在没有时间,4
14517,不用不用很久之前的了,3
14518,退款马上来回头再说好吧,4
14519,没有丢了,3
14520,我不是啊,2
14521,哦对的我现在在上班不方便说,4
14522,单身我吗,1
14523,啊是的是单身怎么啦,1
14524,嗯再见啦,3
14525,啊不好意思我已经找到了啊,2
14526,但现在,5
14527,我这现在不方便好吧回头再说吧,4
14528,哦不用了好,3
14529,搞错了吧没有可能可能小孩转完了,2
14530,人家没空,4
14531,嗯没空没空啊,4
14532,这里哦哦哦哦哦,5
14533,嗯不是人,2
14534,啊对怎么回事,1
14535,富邦放在怎么了,1
14536,哎不行,2
14537,我是单身我不用了,3
14538,你好不好意思不方便,4
14539,不是我搞错了,2
14540,喂你好我现在上班没时间啊然后再说话,4
14541,我现在吗我再过十分钟打给你,4
14542,不是哪啊,2
14543,搞错了打错,2
14544,我已经找到了不好意思啊谢谢,2
14545,是不需要的呢,3
14546,不用不不用了,3
14547,搞错呢,2
14548,不行呢,2
14549,啊不是了解决了,2
14550,哎呀现在没心情,3
14551,在谈恋爱,2
14552,那个不好意思我有点着急的事情回头再说吧好吗,4
14553,嗯不是唯一有已经找到了,2
14554,我是张登不用了不用了谢谢啊,3
14555,嗯嗯不是单身,2
14556,呃我做事的好玩的我不相信,3
14557,是的啊不是了,2
14558,这样子那天天现在太忙了,4
14559,又不是你,2
14560,我现在有点事情那我回头回你电话好不好,4
14561,是单身状态呀,1
14562,没不是,2
14563,那个是那个是人家搞鬼的不是我自己弄的,2
14564,不是我是,2
14565,啊我现在在吗,5
14566,不用不用开玩笑啊看他们下下弄,3
14567,啊还是怎么了,1
14568,啊不好意思我现在有点忙晚点再打电话,4
14569,行不用了谢谢,3
14570,你没搞错呀,2
14571,嗯现在我好像好像是已经找到女朋友,2
14572,呃我不是单身,2
14573,资料我都忘了,5
14574,我现在不方便说开车晚点再说吧好吧,4
14575,啊找找到了,2
14576,我是联系,1
14577,好那不是,2
14578,因为我玩晚点跟你说想不方便,4
14579,啊没没没事,2
14580,哦不是的离婚,1
14581,用的不需要了,3
14582,我是我,1
14583,是啊我现在没空我在外面吃饭了哈,4
14584,对呀咋啦,1
14585,哦不用了不用了不用,3
14586,支付注册过,5
14587,嗯先不需要,3
14588,好没有了,3
14589,现在听听不到,4
14590,哦我现在空,5
14591,啊不是的啊,2
14592,哦我现在上班不方便接电话,4
14593,啊那个我取消了,3
14594,嗯那个送,5
14595,是单身是百三,1
14596,啊好好再见,3
14597,就不知道呀,5
14598,嗯我说不用了,3
14599,哎你好我不需要我那次填完了,3
14600,单身单身单身,1
14601,哦行不是,2
14602,哦现在不方便说话晚点吧,4
14603,这就有客人刷不方便回头聊吧一会聊吧好吧,4
14604,你不服那个不好意思啊我现在在忙,4
14605,没有我弄错了,2
14606,啊这不行,2
14607,啊没有啊嗯,3
14608,嗯啊没有,2
14609,没有就搞得完呢谢谢你啊,3
14610,不是是,2
14611,是不需要了先不需要了忘了吧,3
14612,对呀单身现在是要求我这单为什么有点忙回头再说好吗,4
14613,不好意思啊打错了吧,2
14614,我现在没有单身没有谢谢啊,2
14615,嗯没有了嗯,2
14616,我是单身呢对,1
14617,嗯不是不是好,2
14618,深圳没时间呢,4
14619,啊不用带,3
14620,呃不不需要了,3
14621,哦不是呃不是,2
14622,好不我不好意思啊我那是那是玩的朋友还有我我乱乱填了一下,3
14623,我没有单身啊,2
14624,你好这个我没时间啊看下,4
14625,啊对呀那个,1
14626,完了不是不是,2
14627,不是的是吗,2
14628,是的现在就,1
14629,嗯不是嗯是的,2
14630,还是还是单身,1
14631,哎现在人在外面回去再说好吗,4
14632,嗯就是怎么,1
14633,嗯我现在有的,2
14634,他现在不用了,3
14635,哦谢谢不需要,3
14636,这什么鬼,5
14637,哦现在我不单身了,2
14638,哦就是要,1
14639,请我现在没空,4
14640,在外面等会回家的时候啊,4
14641,哦我现在也是,1
14642,我不是在前,2
14643,不是我找好了,2
14644,哦没有搞错了,2
14645,女士嗯,5
14646,哦不单身不能行好谢谢,2
14647,哦我怕结婚,2
14648,那随便注册的不用对,3
14649,什么不好意思,3
14650,不会吧搞错了,2
14651,这不是,2
14652,哦不用哦,3
14653,我现在在外面拿你在在外面吧好,4
14654,然后干嘛,1
14655,好好行暂时没空啊,4
14656,你搞错了不是,2
14657,哦没有单身,2
14658,呃不用了哦,3
14659,嗯回头再说吧好吧,4
14660,你在搞错了,2
14661,然后是,1
14662,谢谢啊不需要了我已经找到了好嘞哎,2
14663,我是单身我们,1
14664,对不好意思我现在上班不方便啊,4
14665,嗯我现在意思,5
14666,嗯人搞错了吧,2
14667,嗯没有结婚呢,1
14668,那个那个我不经常上要不您对我下了吧,3
14669,呃不是那个丽,2
14670,我知道好了,5
14671,不在吗跟你说是我上,5
14672,哦那个是啊,1
14673,嗯回头再说吧,4
14674,直接搞错了,2
14675,不是母,2
14676,嗯什么菜呀,5
14677,还是干嘛,1
14678,知道不好我在外面办事吧应该是我欠我钱打我的这那里弄的不是我自己弄的,2
14679,啊搞错了,2
14680,嗯女女士当中,5
14681,呃你好我现在没时间,4
14682,会搞错了吧,2
14683,都不行,2
14684,啊不用了谢谢没有,3
14685,哦我这个弄和平安,5
14686,呃我不是呃没,2
14687,哦不需要现在,3
14688,嗯那现在,5
14689,嗯不是单身,2
14690,啊不是搞错了,2
14691,嗯不好意思经已经找到了,2
14692,哦我我现在拿,5
14693,哦现在已经找到了啊,2
14694,啊对对我知道,1
14695,对对呀我登单身我那个那个上传照片都上传不了我就不想做都没上啊,1
14696,是啊还是单身,1
14697,哦不是我弄,2
14698,嗯回头打过这会不太方便,4
14699,嗯嗯嗯不是,2
14700,哦没有谢谢哈嗯,3
14701,呃我是白天的,1
14702,不用了谢谢啊我现在正忙,4
14703,我那个要三天,5
14704,现在不涨,5
14705,不需要了好吧哎谢谢,3
14706,没有没有点错,2
14707,现在已找到了,2
14708,单身可用,1
14709,这个这个这个现在不需要了,3
14710,哦没有哈,3
14711,我是那个虫,1
14712,不是不是已婚,2
14713,啊在现在咋啦,1
14714,嗯我不是了吗,2
14715,对呀就是,1
14716,没有没有做过,2
14717,我现在有事回头再说吧,4
14718,不好意思我现在有事回头再聊,4
14719,呃不不需要了我我已经找到,2
14720,哎现在在吃饭等回头吧有空吗,4
14721,不不是单身呢,2
14722,哦哦哦不需要了谢谢哈,3
14723,我不用写啊,3
14724,现在我很忙,4
14725,不是我是一个老太太你打错了吧,2
14726,我我没注册过,2
14727,没有啊小孩子一岁哪里可以搞不,2
14728,嗯不用了现在,3
14729,啊是的是的是的使用了谢谢,1
14730,我现在是单身吗单身我是起诉离婚了我是那个起诉状就是那个起诉书上面是它里面的我只能拿那个起诉书,1
14731,嗯要找到了,2
14732,不是了好吧,2
14733,回头回头再说什么,4
14734,喂你好我现在上班啊,4
14735,你你什么,5
14736,现在我在外面不方便哈,4
14737,啊那暂时不用不用不用好谢谢啊,3
14738,文革的现在没空不说这里我在外面,4
14739,啊现在我没空啊我在开车啊好好,4
14740,不用了我有了,2
14741,嗯我不是了啊,2
14742,单身抱歉我,1
14743,他说没有,2
14744,啊我不是了啊,2
14745,那个先挂了啊,3
14746,我现在忙回头再说谢谢啊拜拜,4
14747,嗯没有注册谢谢,2
14748,本资料没有吧,5
14749,是不是不是的,2
14750,嗯不用弄完了,3
14751,呃我我现在,5
14752,啊那不用了啊,3
14753,嗯好不需要了,3
14754,嗯没有现在不是单身好谢,2
14755,什么啊没有了谢谢啊,3
14756,那个不用了,3
14757,我登不单身管你七少啊,2
14758,单身啊我是啊,1
14759,尾建结婚,2
14760,现在,5
14761,那没有了哈,2
14762,哦不好意思我,3
14763,现在是是呀,1
14764,不是不是了不用了谢谢,2
14765,嗯我先上班吗不方便接听,4
14766,哦不用的话行,3
14767,啊不是不需要了不需要谢谢你啊,2
14768,不是不是当天,2
14769,嗯弄错了是吗,2
14770,算了我弄错了,2
14771,哦不用打了,3
14772,我这会儿我等会不得空我就晚点给我打电话可以吗,4
14773,那可能是不小心碰到了吧我已经结婚了,2
14774,单身对单身,1
14775,用单身,1
14776,呃不用使用,3
14777,不是了你给我取消了吧,3
14778,我不知道上啊,5
14779,哦不是找到了啊谢谢,2
14780,没有没有我,2
14781,单身的是的,1
14782,不是太方便不太方便的上班了不好意思,4
14783,嗯先试试啊,5
14784,好我回头联系你们在开会啊好吧,4
14785,啊没兴趣兴趣,3
14786,啊我不在深圳,6
14787,有事情,4
14788,我操你妈了,2
14789,哦现在我暂时不方便回答你因为我这个我在班上方便的时候我再联系你吧好吧,4
14790,啊是这样我现在有点事回头给你打电话好吧,4
14791,哎不用不用哈谢谢啊,3
14792,我想知道,5
14793,嗯我不需要啊,3
14794,啊不用不用谢谢了我还在工作八八啊,3
14795,那我现在还有事等,4
14796,不是现在我,2
14797,啊那不是我,2
14798,我现在有事了啊开着车呢好好好好好,4
14799,你好你玩晚点打吧现在没时间,4
14800,你好我现在不方便我有实体再再弄啊,4
14801,那个我现在没有时间你回头给我打吧好吧,4
14802,哦现在没结婚,1
14803,对呀我不需要这些,3
14804,对但我现在没空我忙到上班啊就这样子忙得很,4
14805,我是单身啊单身你搞什么活动呢,1
14806,大班呢我现在上班好不方便哈我现在上班,4
14807,单身取消,3
14808,我找不到了,1
14809,我我现在忙晚点打电话吧,4
14810,啊不是要了啊,2
14811,呃不好意思写,3
14812,已经有孩子了,2
14813,不是了已经找到了哦,2
14814,你们不清晰的,5
14815,再说了吗,4
14816,哦可以嗯,1
14817,哎单身的,1
14818,这他妈不是,2
14819,倒不是,2
14820,不是单呢,2
14821,哎呀行说是对不起啊,3
14822,我现在忙着呢那个回头再打电话吧我现在上班呢,4
14823,哎还是单身钟,1
14824,哦不是了哦,2
14825,啊我现在不方便晚点给你回吧,4
14826,哎没搞错了吧,2
14827,然后正睡觉,4
14828,我说我已经找到了,2
14829,没有可要再见,3
14830,没有的是吧,2
14831,现在有点忙回头再联系了,4
14832,那个我儿子,5
14833,嗯什么问题,1
14834,哦不是单身的哈找到了哈谢谢哈,2
14835,嗯没有密,3
14836,我们不不是那早了去了,5
14837,哦我现在已找到,2
14838,啊不是吧那个,2
14839,现在我不单了谢谢,2
14840,就是现在不用,3
14841,我还不方便,4
14842,还是单身吗,1
14843,嗯那问题,5
14844,不用了啊嗯,3
14845,嗯没有注册谢谢,2
14846,是的是的是我那觉得好玩呢搞上去的,1
14847,那以前注册的现在不用了,3
14848,哎我已经找到了,2
14849,啊现在有了,2
14850,现在在,5
14851,单身等下,1
14852,是单身饭盒,1
14853,啊你好能现在上班了不好意思啊等有空再说,4
14854,啊不用了对对,3
14855,支付不需要,3
14856,这样吧我现在开车回头再聊可以吗谢谢,4
14857,据我听不到,4
14858,现在在外面有点事情好吧,4
14859,我没有没有啊,2
14860,哎我是单元号,1
14861,嗯那个我,5
14862,嗯那我那个,5
14863,时尚资料,5
14864,不不我不是,2
14865,哪里哪里,5
14866,你们核对过了,5
14867,对一个人啊,1
14868,再说一次啊,6
14869,嗯不是打水,2
14870,啊我不是嗯,2
14871,嗯现在很忙,4
14872,啊那啥我现在我回头给你打吧啊要都可在外面呢啊,4
14873,单身啊怎么啦,1
14874,我现在开呀,5
14875,没回头再说吧啊谢谢,4
14876,哦不是这了,2
14877,不用了谁呀,3
14878,哦不行不行啊,2
14879,晚点打电话的吧现在没有时间,4
14880,现在贵,5
14881,我现在我现在外面我,4
14882,不好意思啊我现在在外面吃饭呢,4
14883,然后把,5
14884,我现在开着车的不好意思那个,4
14885,那个是的是的,1
14886,啊没有了谢谢不好意思,3
14887,对呀你是哪个,1
14888,现在忙那个忙着呢不好意思,4
14889,我回头跟你说吧我现在工作的很忙的啊好吧,4
14890,嗯你好现在没时间不好意思,4
14891,嗯我有对象,2
14892,我没有说过,5
14893,那个不是现在,2
14894,这个东西,5
14895,我说的不是,2
14896,没不是单身,2
14897,不单身的,2
14898,没有没有拜拜,2
14899,嗯我搞错了吧,2
14900,我已经找到了好吧,2
14901,在睡觉,4
14902,没有我想结婚了,2
14903,嗯现在没空哈,4
14904,嗯不是了已经找到了谢谢你,2
14905,哦对现在,1
14906,不行不行,2
14907,哎呀孙女,5
14908,嗯不是好哎,2
14909,嗯不用了取消,3
14910,啊呃那个,5
14911,啊是这样子的那个我正在忙着的,4
14912,啊你搞错了,2
14913,嗯不需要反正,3
14914,对啊我们事情,1
14915,不能服务,5
14916,我就我这个老头我打这么菜,5
14917,呃不是要了,2
14918,你不是的,2
14919,哦哦哦不好意思现在不是了,2
14920,呃没有不用了,3
14921,不是有,2
14922,好好不好意思我结婚了,2
14923,你好不好意思啊我现在不方便,4
14924,在搞错了吧,2
14925,哦这个没兴趣,3
14926,可能我搞错了,2
14927,啊没有了没有,2
14928,嗯不用打了,3
14929,嗯不用了好了,3
14930,没有没有这,2
14931,呃还不行,2
14932,现在好了,5
14933,那个我现在在那边办事回头再说行吗,4
14934,为什么没有吧,2
14935,是怎么样的,1
14936,我现在外面呢百是优惠卷给我打电话行吗,4
14937,又不是来,2
14938,现在是单身,1
14939,现在都,5
14940,嗯就像不用了,3
14941,我说已经找到了,2
14942,你说错了打错了,2
14943,就是我现在那个什么在外面不方便说话谢谢你哈,4
14944,嗯嗯不需要嗯,3
14945,嗯我是,1
14946,等下我知道,5
14947,零零结婚的,2
14948,啊我现在不是,2
14949,被注册了,5
14950,不是吧不是,2
14951,啊已经找到了不好意思啊,2
14952,我现在没时间干屁,4
14953,我正在谈,2
14954,啊嗯还是,1
14955,哎那我是那什么那个先看一看好吧回头再有需要再说再见啊,4
14956,嗯嗯什么事,1
14957,不需要了好,3
14958,嗯对不用,3
14959,取消没有,3
14960,女朋友说,2
14961,那个不用了好谢谢啊,3
14962,也没有啊好像,3
14963,我我现在已经找到好好谢谢啊,2
14964,哦不是搞错了,2
14965,等等一下吧我现在有时候没空等等下打过来,4
14966,嗯那个孩子整,6
14967,不不用了,3
14968,八三暂时不用吧好吧,3
14969,唉不是了已经,2
14970,对你这样是我先忙着啊那回头弄不了啊,4
14971,三然后呢干嘛,1
14972,你不用资金,3
14973,哦我不用了我已经找到了,2
14974,单身他先,1
14975,呃不是单身那,2
14976,我没有时间回复我要在忙,4
